subject,channel,condition,value
sub-16,E29,pre,7.5182
sub-16,E29,post,6.7748
sub-16,E30,pre,9.2341
sub-16,E30,post,11.2573
sub-16,E31,pre,7.3945
sub-16,E31,post,6.5954
sub-16,E32,pre,9.6463
sub-16,E32,post,9.004
sub-16,E33,pre,6.9212
sub-16,E33,post,12.1739
sub-16,E34,pre,6.724
sub-16,E34,post,7.9666
sub-16,E35,pre,6.0534
sub-16,E35,post,11.979
sub-16,E36,pre,9.2642
sub-16,E36,post,11.7204
sub-16,E37,pre,5.3549
sub-16,E37,post,8.7157
sub-16,E38,pre,5.5129
sub-16,E38,post,11.0508
sub-16,E39,pre,6.3016
sub-16,E39,post,8.9416
sub-16,E40,pre,9.4304
sub-16,E40,post,10.5946
sub-16,E41,pre,8.3064
sub-16,E41,post,7.1907
sub-16,E42,pre,9.0338
sub-16,E42,post,5.9877
sub-16,E43,pre,8.137
sub-16,E43,post,10.4029
sub-16,E44,pre,6.8117
sub-16,E44,post,5.1703
sub-16,E45,pre,5.5001
sub-16,E45,post,7.7979
sub-16,E46,pre,8.4857
sub-16,E46,post,9.889
sub-16,E47,pre,6.4985
sub-16,E47,post,8.6117
sub-16,E48,pre,9.0353
sub-16,E48,post,5.1754
sub-16,E49,pre,9.9879
sub-16,E49,post,7.0596
sub-16,E50,pre,9.5167
sub-16,E50,post,5.8375
sub-16,E51,pre,5.6802
sub-16,E51,post,8.0567
sub-16,E52,pre,7.6299
sub-16,E52,post,6.3762
sub-16,E53,pre,6.7632
sub-16,E53,post,8.5966
sub-16,E54,pre,9.3766
sub-16,E54,post,7.6859
sub-16,E55,pre,7.736
sub-16,E55,post,6.7145
sub-16,E56,pre,8.3867
sub-16,E56,post,7.1481
sub-16,E57,pre,8.8682
sub-16,E57,post,9.8562
sub-16,E58,pre,7.0178
sub-16,E58,post,6.3992
sub-16,E59,pre,6.6528
sub-16,E59,post,5.6883
sub-16,E60,pre,6.1563
sub-16,E60,post,10.3216
sub-16,E61,pre,7.3082
sub-16,E61,post,8.9197
sub-16,E62,pre,10.0655
sub-16,E62,post,8.5906
sub-16,E63,pre,5.7466
sub-16,E63,post,7.5142
sub-16,E64,pre,6.4384
sub-16,E64,post,6.6913
sub-16,E65,pre,7.6376
sub-16,E65,post,5.3447
sub-16,E66,pre,6.952
sub-16,E66,post,5.903
sub-16,E67,pre,8.0978
sub-16,E67,post,7.802
sub-16,E68,pre,8.6442
sub-16,E68,post,7.5457
sub-16,E69,pre,7.3342
sub-16,E69,post,8.8662
sub-16,E70,pre,8.5623
sub-16,E70,post,5.7459
sub-16,E71,pre,5.6855
sub-16,E71,post,8.082
sub-16,E72,pre,9.9071
sub-16,E72,post,5.5607
sub-16,E73,pre,9.2525
sub-16,E73,post,9.0149
sub-16,E74,pre,7.1115
sub-16,E74,post,7.5006
sub-16,E75,pre,9.8099
sub-16,E75,post,7.3238
sub-16,E76,pre,9.7743
sub-16,E76,post,9.9679
sub-16,E77,pre,8.893
sub-16,E77,post,5.815
sub-16,E78,pre,5.3182
sub-16,E78,post,8.0022
sub-16,E79,pre,7.8197
sub-16,E79,post,5.1352
sub-16,E80,pre,9.2164
sub-16,E80,post,8.5617
sub-16,E81,pre,5.523
sub-16,E81,post,7.0701
sub-16,E82,pre,9.3889
sub-16,E82,post,8.6949
sub-16,E83,pre,7.1523
sub-16,E83,post,7.956
sub-16,E84,pre,9.8329
sub-16,E84,post,8.8523
sub-16,E85,pre,7.4864
sub-16,E85,post,8.8078
sub-16,E86,pre,5.9784
sub-16,E86,post,6.8542
sub-16,E87,pre,5.0
sub-16,E87,post,5.2252
sub-16,E88,pre,8.7488
sub-16,E88,post,6.917
sub-16,E89,pre,9.6721
sub-16,E89,post,9.3075
sub-16,E90,pre,5.7852
sub-16,E90,post,6.1488
sub-16,E91,pre,10.3381
sub-16,E91,post,10.3858
sub-16,E92,pre,6.8906
sub-16,E92,post,9.0157
sub-16,E93,pre,10.0286
sub-16,E93,post,7.697
sub-16,E94,pre,8.4245
sub-16,E94,post,10.1547
sub-16,E95,pre,9.6964
sub-16,E95,post,5.6898
sub-16,E96,pre,5.6804
sub-16,E96,post,9.0573
sub-16,E97,pre,5.3991
sub-16,E97,post,9.3762
sub-16,E98,pre,8.3254
sub-16,E98,post,7.7586
sub-16,E99,pre,6.9382
sub-16,E99,post,5.0631
sub-16,E100,pre,6.8799
sub-16,E100,post,9.0008
sub-16,E101,pre,6.7914
sub-16,E101,post,8.3804
sub-16,E102,pre,8.3427
sub-16,E102,post,5.5622
sub-16,E103,pre,7.9505
sub-16,E103,post,7.6432
sub-16,E104,pre,8.5529
sub-16,E104,post,6.3203
sub-16,E105,pre,8.4552
sub-16,E105,post,9.672
sub-16,E106,pre,6.3987
sub-16,E106,post,9.2713
sub-16,E107,pre,7.6639
sub-16,E107,post,6.5544
sub-16,E108,pre,10.0916
sub-16,E108,post,10.1368
sub-16,E109,pre,5.292
sub-16,E109,post,5.0171
sub-16,E110,pre,9.8289
sub-16,E110,post,8.3089
sub-16,E111,pre,5.6001
sub-16,E111,post,8.7714
sub-16,E112,pre,5.5995
sub-16,E112,post,5.6182
sub-16,E113,pre,6.5054
sub-16,E113,post,6.7924
sub-16,E114,pre,5.5184
sub-16,E114,post,8.0861
sub-16,E115,pre,8.9658
sub-16,E115,post,7.4508
sub-16,E116,pre,9.41
sub-16,E116,post,9.3461
sub-16,E117,pre,6.3038
sub-16,E117,post,5.537
sub-16,E118,pre,8.0079
sub-16,E118,post,5.6952
sub-16,E119,pre,7.9099
sub-16,E119,post,7.9698
sub-16,E120,pre,8.0598
sub-16,E120,post,5.475
sub-16,E121,pre,8.2691
sub-16,E121,post,8.9728
sub-16,E122,pre,9.8934
sub-16,E122,post,8.023
sub-16,E123,pre,8.2892
sub-16,E123,post,9.9264
sub-16,E124,pre,5.1565
sub-16,E124,post,9.2403
sub-16,E125,pre,9.4674
sub-16,E125,post,7.44
sub-16,E126,pre,7.9749
sub-16,E126,post,9.2435
sub-16,E127,pre,10.641
sub-16,E127,post,8.5186
sub-16,E128,pre,10.5938
sub-16,E128,post,7.9499
sub-16,E129,pre,8.0442
sub-16,E129,post,7.4174
sub-16,E130,pre,7.9478
sub-16,E130,post,7.9296
sub-16,E131,pre,5.7755
sub-16,E131,post,6.5696
sub-16,E132,pre,5.7519
sub-16,E132,post,8.6339
sub-16,E133,pre,6.4356
sub-16,E133,post,8.0767
sub-16,E134,pre,7.6691
sub-16,E134,post,6.3755
sub-16,E135,pre,7.4325
sub-16,E135,post,8.6993
sub-16,E136,pre,9.7554
sub-16,E136,post,9.9142
sub-16,E137,pre,6.4798
sub-16,E137,post,5.8073
sub-16,E138,pre,6.5664
sub-16,E138,post,7.5287
sub-16,E139,pre,9.0267
sub-16,E139,post,5.7613
sub-16,E140,pre,9.5374
sub-16,E140,post,7.1504
sub-16,E141,pre,5.25
sub-16,E141,post,8.8313
sub-16,E142,pre,9.2633
sub-16,E142,post,9.129
sub-16,E143,pre,7.8832
sub-16,E143,post,6.6427
sub-16,E144,pre,7.8998
sub-16,E144,post,6.4379
sub-16,E145,pre,6.314
sub-16,E145,post,8.2791
sub-16,E146,pre,5.8569
sub-16,E146,post,8.013
sub-16,E147,pre,6.1597
sub-16,E147,post,8.6901
sub-16,E148,pre,5.9009
sub-16,E148,post,7.3181
sub-16,E149,pre,10.2029
sub-16,E149,post,9.5561
sub-16,E150,pre,5.0811
sub-16,E150,post,6.5436
sub-16,E151,pre,9.8456
sub-16,E151,post,5.5589
sub-16,E152,pre,8.5689
sub-16,E152,post,9.736
sub-16,E153,pre,9.4005
sub-16,E153,post,5.75
sub-16,E154,pre,10.0862
sub-16,E154,post,9.405
sub-16,E155,pre,9.3854
sub-16,E155,post,5.6819
sub-16,E156,pre,5.4681
sub-16,E156,post,5.6584
sub-16,E157,pre,5.1261
sub-16,E157,post,9.8375
sub-16,E158,pre,9.9938
sub-16,E158,post,5.487
sub-16,E159,pre,8.0908
sub-16,E159,post,6.918
sub-16,E160,pre,6.0841
sub-16,E160,post,8.2173
sub-16,E161,pre,7.7622
sub-16,E161,post,9.2228
sub-16,E162,pre,6.761
sub-16,E162,post,10.2583
sub-16,E163,pre,8.6809
sub-16,E163,post,9.8141
sub-16,E164,pre,5.7077
sub-16,E164,post,7.3721
sub-16,E165,pre,5.6919
sub-16,E165,post,9.7872
sub-16,E166,pre,6.711
sub-16,E166,post,5.649
sub-16,E167,pre,7.857
sub-16,E167,post,5.9121
sub-16,E168,pre,6.1469
sub-16,E168,post,9.5172
sub-16,E169,pre,7.3657
sub-16,E169,post,7.7966
sub-16,E170,pre,9.5693
sub-16,E170,post,5.9694
sub-16,E171,pre,6.2895
sub-16,E171,post,7.6528
sub-16,E172,pre,5.4835
sub-16,E172,post,7.2545
sub-16,E173,pre,9.703
sub-16,E173,post,9.9027
sub-16,E174,pre,9.7071
sub-16,E174,post,6.4583
sub-16,E175,pre,9.6478
sub-16,E175,post,8.8119
sub-16,E176,pre,5.7523
sub-16,E176,post,5.2999
sub-16,E177,pre,7.008
sub-16,E177,post,6.1699
sub-16,E178,pre,7.836
sub-16,E178,post,6.4988
sub-16,E179,pre,5.8945
sub-16,E179,post,5.7785
sub-16,E180,pre,7.7544
sub-16,E180,post,6.7167
sub-16,E181,pre,7.8432
sub-16,E181,post,8.8755
sub-16,E182,pre,8.0857
sub-16,E182,post,9.5327
sub-16,E183,pre,6.2633
sub-16,E183,post,9.6573
sub-16,E184,pre,10.2226
sub-16,E184,post,5.3867
sub-16,E185,pre,9.7923
sub-16,E185,post,8.4901
sub-16,E186,pre,5.8335
sub-16,E186,post,5.1116
sub-16,E187,pre,6.2054
sub-16,E187,post,9.1242
sub-16,E188,pre,5.585
sub-16,E188,post,6.0548
sub-16,E189,pre,6.8787
sub-16,E189,post,8.3912
sub-16,E190,pre,8.1587
sub-16,E190,post,9.6888
sub-16,E191,pre,7.683
sub-16,E191,post,9.6569
sub-16,E192,pre,5.8683
sub-16,E192,post,6.3863
sub-16,E193,pre,9.6968
sub-16,E193,post,10.1373
sub-16,E194,pre,6.3956
sub-16,E194,post,8.266
sub-16,E195,pre,6.906
sub-16,E195,post,10.2728
sub-16,E196,pre,8.7594
sub-16,E196,post,9.4611
sub-16,E197,pre,9.5054
sub-16,E197,post,8.3932
sub-16,E198,pre,5.1396
sub-16,E198,post,6.1524
sub-16,E199,pre,5.4614
sub-16,E199,post,7.3761
sub-16,E200,pre,9.9903
sub-16,E200,post,9.0054
sub-16,E201,pre,7.7721
sub-16,E201,post,5.0
sub-16,E202,pre,9.9991
sub-16,E202,post,7.7497
sub-16,E203,pre,8.8957
sub-16,E203,post,5.4161
sub-16,E204,pre,9.5224
sub-16,E204,post,9.7502
sub-16,E205,pre,8.2602
sub-16,E205,post,9.6429
sub-16,E206,pre,8.9503
sub-16,E206,post,6.3686
sub-16,E207,pre,5.5534
sub-16,E207,post,6.6276
sub-16,E208,pre,10.6668
sub-16,E208,post,8.695
sub-16,E209,pre,6.9998
sub-16,E209,post,7.1532
sub-16,E210,pre,5.556
sub-16,E210,post,7.9958
sub-16,E211,pre,5.1831
sub-16,E211,post,8.4399
sub-16,E212,pre,6.0389
sub-16,E212,post,8.1047
sub-16,E213,pre,8.7517
sub-16,E213,post,8.292
sub-16,E214,pre,9.608
sub-16,E214,post,6.667
sub-16,E215,pre,8.1768
sub-16,E215,post,7.6078
sub-16,E216,pre,6.9402
sub-16,E216,post,6.3896
sub-16,E217,pre,5.705
sub-16,E217,post,6.4032
sub-16,E218,pre,9.6857
sub-16,E218,post,6.1097
sub-16,E219,pre,5.5051
sub-16,E219,post,5.0
sub-16,E220,pre,9.2365
sub-16,E220,post,6.4715
sub-16,E221,pre,9.4117
sub-16,E221,post,5.4804
sub-16,E222,pre,5.6336
sub-16,E222,post,9.9096
sub-16,E223,pre,6.8107
sub-16,E223,post,5.0579
sub-16,E224,pre,9.5598
sub-16,E224,post,7.5444
sub-16,E225,pre,10.012
sub-16,E225,post,5.9396
sub-16,E226,pre,5.9623
sub-16,E226,post,9.9195
sub-16,E227,pre,9.7854
sub-16,E227,post,9.6147
sub-16,E228,pre,10.195
sub-16,E228,post,7.9973
sub-16,E229,pre,9.4364
sub-16,E229,post,9.4539
sub-16,E230,pre,7.6218
sub-16,E230,post,6.7713
sub-16,E231,pre,10.5143
sub-16,E231,post,6.9494
sub-16,E232,pre,9.3895
sub-16,E232,post,9.8266
sub-16,E233,pre,7.4019
sub-16,E233,post,5.1873
sub-16,E234,pre,5.0
sub-16,E234,post,7.821
sub-16,E235,pre,5.0
sub-16,E235,post,5.8843
sub-16,E236,pre,7.8291
sub-16,E236,post,5.9801
sub-16,E237,pre,6.0749
sub-16,E237,post,9.5563
sub-16,E238,pre,7.0823
sub-16,E238,post,9.8714
sub-16,E239,pre,9.5478
sub-16,E239,post,8.6125
sub-16,E240,pre,7.135
sub-16,E240,post,8.8304
sub-16,E241,pre,7.1464
sub-16,E241,post,8.0404
sub-16,E242,pre,6.1992
sub-16,E242,post,8.3826
sub-16,E243,pre,8.4709
sub-16,E243,post,5.422
sub-16,E244,pre,5.769
sub-16,E244,post,10.4794
sub-16,E245,pre,7.9176
sub-16,E245,post,9.2842
sub-16,E246,pre,8.0063
sub-16,E246,post,7.146
sub-16,E247,pre,8.0113
sub-16,E247,post,9.5979
sub-16,E248,pre,9.9797
sub-16,E248,post,6.7274
sub-16,E249,pre,8.3725
sub-16,E249,post,6.6436
sub-16,E250,pre,5.5925
sub-16,E250,post,8.0786
sub-16,E251,pre,8.0432
sub-16,E251,post,9.1103
sub-16,E252,pre,5.713
sub-16,E252,post,6.1954
sub-16,E253,pre,6.1198
sub-16,E253,post,5.7831
sub-16,E254,pre,7.8267
sub-16,E254,post,5.7508
sub-16,E255,pre,7.382
sub-16,E255,post,8.5947
sub-16,E256,pre,6.3778
sub-16,E256,post,8.8816
sub-17,FidNz,pre,13.1257
sub-17,FidNz,post,11.9196
sub-17,FidT9,pre,11.8749
sub-17,FidT9,post,10.7804
sub-17,FidT10,pre,12.4333
sub-17,FidT10,post,9.2728
sub-17,E1,pre,12.0555
sub-17,E1,post,10.6719
sub-17,E2,pre,9.6267
sub-17,E2,post,11.851
sub-17,E3,pre,11.7964
sub-17,E3,post,11.5263
sub-17,E4,pre,12.2189
sub-17,E4,post,10.2596
sub-17,E5,pre,8.5944
sub-17,E5,post,11.7028
sub-17,E6,pre,11.6598
sub-17,E6,post,14.0
sub-17,E7,pre,11.9127
sub-17,E7,post,10.716
sub-17,E8,pre,12.1081
sub-17,E8,post,12.2009
sub-17,E9,pre,8.3699
sub-17,E9,post,12.1269
sub-17,E10,pre,9.0518
sub-17,E10,post,10.7752
sub-17,E11,pre,10.4848
sub-17,E11,post,12.2528
sub-17,E12,pre,10.385
sub-17,E12,post,14.0
sub-17,E13,pre,12.4572
sub-17,E13,post,10.2955
sub-17,E14,pre,9.1868
sub-17,E14,post,11.6214
sub-17,E15,pre,9.8639
sub-17,E15,post,12.7414
sub-17,E16,pre,8.6714
sub-17,E16,post,10.9916
sub-17,E17,pre,9.2626
sub-17,E17,post,11.7001
sub-17,E18,pre,12.7205
sub-17,E18,post,10.94
sub-17,E19,pre,10.1129
sub-17,E19,post,11.2193
sub-17,E20,pre,11.1648
sub-17,E20,post,10.961
sub-17,E21,pre,11.2717
sub-17,E21,post,14.0
sub-17,E22,pre,13.0426
sub-17,E22,post,14.0
sub-17,E23,pre,9.2042
sub-17,E23,post,12.2557
sub-17,E24,pre,10.8113
sub-17,E24,post,10.6346
sub-17,E25,pre,8.6344
sub-17,E25,post,14.0
sub-17,E26,pre,8.966
sub-17,E26,post,11.8898
sub-17,E27,pre,9.2919
sub-17,E27,post,11.5333
sub-17,E28,pre,8.3398
sub-17,E28,post,14.0
sub-17,E29,pre,9.5237
sub-17,E29,post,13.9138
sub-17,E30,pre,12.4643
sub-17,E30,post,13.1301
sub-17,E31,pre,10.442
sub-17,E31,post,14.0
sub-17,E32,pre,12.51
sub-17,E32,post,14.0
sub-17,E33,pre,9.8159
sub-17,E33,post,13.2729
sub-17,E34,pre,11.2807
sub-17,E34,post,14.0
sub-17,E35,pre,9.518
sub-17,E35,post,10.5061
sub-17,E36,pre,12.0639
sub-17,E36,post,13.4243
sub-17,E37,pre,9.5609
sub-17,E37,post,10.4496
sub-17,E38,pre,9.3678
sub-17,E38,post,14.0
sub-17,E39,pre,9.0714
sub-17,E39,post,14.0
sub-17,E40,pre,8.9935
sub-17,E40,post,12.9077
sub-17,E41,pre,9.8545
sub-17,E41,post,12.5961
sub-17,E42,pre,13.1782
sub-17,E42,post,11.6632
sub-17,E43,pre,12.4258
sub-17,E43,post,12.6443
sub-17,E44,pre,9.4587
sub-17,E44,post,9.4198
sub-17,E45,pre,10.9972
sub-17,E45,post,9.2644
sub-17,E46,pre,12.773
sub-17,E46,post,11.3711
sub-17,E47,pre,10.5361
sub-17,E47,post,7.7147
sub-17,E48,pre,12.58
sub-17,E48,post,8.6917
sub-17,E49,pre,10.2621
sub-17,E49,post,7.9791
sub-17,E50,pre,8.6957
sub-17,E50,post,9.7274
sub-17,E51,pre,12.4028
sub-17,E51,post,10.0862
sub-17,E52,pre,9.2733
sub-17,E52,post,12.1952
sub-17,E53,pre,8.0578
sub-17,E53,post,10.3008
sub-17,E54,pre,11.3214
sub-17,E54,post,12.1602
sub-17,E55,pre,11.1184
sub-17,E55,post,11.5118
sub-17,E56,pre,10.1911
sub-17,E56,post,10.2324
sub-17,E57,pre,9.3
sub-17,E57,post,8.6219
sub-17,E58,pre,12.773
sub-17,E58,post,11.4464
sub-17,E59,pre,11.498
sub-17,E59,post,12.0732
sub-17,E60,pre,8.4252
sub-17,E60,post,12.7486
sub-17,E61,pre,10.9751
sub-17,E61,post,7.9119
sub-17,E62,pre,12.6868
sub-17,E62,post,9.296
sub-17,E63,pre,9.3131
sub-17,E63,post,11.027
sub-17,E64,pre,8.1409
sub-17,E64,post,9.5142
sub-17,E65,pre,8.525
sub-17,E65,post,12.5003
sub-17,E66,pre,10.856
sub-17,E66,post,8.1525
sub-17,E67,pre,8.9564
sub-17,E67,post,8.9546
sub-17,E68,pre,8.5328
sub-17,E68,post,11.6397
sub-17,E69,pre,10.838
sub-17,E69,post,8.7658
sub-17,E70,pre,12.0039
sub-17,E70,post,9.8032
sub-17,E71,pre,9.9346
sub-17,E71,post,12.6397
sub-17,E72,pre,9.1711
sub-17,E72,post,8.8428
sub-17,E73,pre,10.1857
sub-17,E73,post,11.4688
sub-17,E74,pre,10.4335
sub-17,E74,post,7.401
sub-17,E75,pre,10.9818
sub-17,E75,post,11.9863
sub-17,E76,pre,9.0989
sub-17,E76,post,9.1046
sub-17,E77,pre,12.4041
sub-17,E77,post,9.8919
sub-17,E78,pre,13.4409
sub-17,E78,post,8.7881
sub-17,E79,pre,11.4455
sub-17,E79,post,8.11
sub-17,E80,pre,12.3936
sub-17,E80,post,10.0316
sub-17,E81,pre,8.0704
sub-17,E81,post,7.7894
sub-17,E82,pre,13.1061
sub-17,E82,post,9.315
sub-17,E83,pre,11.0596
sub-17,E83,post,8.8134
sub-17,E84,pre,11.6832
sub-17,E84,post,12.5612
sub-17,E85,pre,9.1436
sub-17,E85,post,12.1306
sub-17,E86,pre,9.3469
sub-17,E86,post,11.4941
sub-17,E87,pre,12.9356
sub-17,E87,post,9.1697
sub-17,E88,pre,12.8446
sub-17,E88,post,12.6814
sub-17,E89,pre,11.4759
sub-17,E89,post,9.1642
sub-17,E90,pre,12.8743
sub-17,E90,post,12.2126
sub-17,E91,pre,11.195
sub-17,E91,post,11.2967
sub-17,E92,pre,12.7983
sub-17,E92,post,10.0317
sub-17,E93,pre,11.2058
sub-17,E93,post,13.0814
sub-17,E94,pre,12.1419
sub-17,E94,post,8.852
sub-17,E95,pre,10.3642
sub-17,E95,post,11.964
sub-17,E96,pre,10.1748
sub-17,E96,post,8.8747
sub-17,E97,pre,8.1966
sub-17,E97,post,8.8555
sub-17,E98,pre,12.0753
sub-17,E98,post,12.5404
sub-17,E99,pre,9.4317
sub-17,E99,post,7.8797
sub-17,E100,pre,9.9137
sub-17,E100,post,9.9933
sub-17,E101,pre,11.4095
sub-17,E101,post,9.2359
sub-17,E102,pre,9.5804
sub-17,E102,post,8.0698
sub-17,E103,pre,8.2206
sub-17,E103,post,9.5875
sub-17,E104,pre,12.7163
sub-17,E104,post,11.3308
sub-17,E105,pre,11.1556
sub-17,E105,post,7.9138
sub-17,E106,pre,9.9251
sub-17,E106,post,10.3553
sub-17,E107,pre,9.1747
sub-17,E107,post,12.3226
sub-17,E108,pre,9.6139
sub-17,E108,post,10.7443
sub-17,E109,pre,10.4922
sub-17,E109,post,8.109
sub-17,E110,pre,10.0946
sub-17,E110,post,8.7131
sub-17,E111,pre,10.5715
sub-17,E111,post,7.7918
sub-17,E112,pre,9.6742
sub-17,E112,post,12.8408
sub-17,E113,pre,10.089
sub-17,E113,post,12.6722
sub-17,E114,pre,10.7755
sub-17,E114,post,9.5691
sub-17,E115,pre,8.6968
sub-17,E115,post,8.4436
sub-17,E116,pre,7.9785
sub-17,E116,post,10.5887
sub-17,E117,pre,11.3418
sub-17,E117,post,11.4564
sub-17,E118,pre,12.1872
sub-17,E118,post,13.5291
sub-17,E119,pre,10.3271
sub-17,E119,post,9.3657
sub-17,E120,pre,12.8014
sub-17,E120,post,11.5225
sub-17,E121,pre,9.4351
sub-17,E121,post,8.4677
sub-17,E122,pre,9.6613
sub-17,E122,post,8.9591
sub-17,E123,pre,11.82
sub-17,E123,post,11.0765
sub-17,E124,pre,8.5562
sub-17,E124,post,8.933
sub-17,E125,pre,12.1876
sub-17,E125,post,10.746
sub-17,E126,pre,11.1684
sub-17,E126,post,10.6337
sub-17,E127,pre,11.3698
sub-17,E127,post,7.8209
sub-17,E128,pre,9.5476
sub-17,E128,post,9.1153
sub-17,E129,pre,9.6911
sub-17,E129,post,10.5485
sub-17,E130,pre,12.6311
sub-17,E130,post,8.6521
sub-17,E131,pre,9.5291
sub-17,E131,post,11.2444
sub-17,E132,pre,8.5901
sub-17,E132,post,10.4585
sub-17,E133,pre,10.1502
sub-17,E133,post,7.9871
sub-17,E134,pre,10.9909
sub-17,E134,post,11.2479
sub-17,E135,pre,8.4078
sub-17,E135,post,11.0332
sub-17,E136,pre,11.596
sub-17,E136,post,9.2299
sub-17,E137,pre,10.7215
sub-17,E137,post,11.3487
sub-17,E138,pre,8.4165
sub-17,E138,post,8.4144
sub-17,E139,pre,9.5417
sub-17,E139,post,12.9804
sub-17,E140,pre,12.3886
sub-17,E140,post,10.9116
sub-17,E141,pre,9.3196
sub-17,E141,post,9.61
sub-17,E142,pre,10.0051
sub-17,E142,post,9.3247
sub-17,E143,pre,12.408
sub-17,E143,post,12.5191
sub-17,E144,pre,9.141
sub-17,E144,post,8.219
sub-17,E145,pre,9.806
sub-17,E145,post,12.4684
sub-17,E146,pre,9.1533
sub-17,E146,post,11.4694
sub-17,E147,pre,10.1628
sub-17,E147,post,9.0405
sub-17,E148,pre,9.3624
sub-17,E148,post,10.6725
sub-17,E149,pre,10.5961
sub-17,E149,post,8.5198
sub-17,E150,pre,9.6868
sub-17,E150,post,10.6133
sub-17,E151,pre,13.212
sub-17,E151,post,11.6154
sub-17,E152,pre,10.5904
sub-17,E152,post,12.2692
sub-17,E153,pre,8.4558
sub-17,E153,post,7.9776
sub-17,E154,pre,8.4527
sub-17,E154,post,11.2636
sub-17,E155,pre,7.5338
sub-17,E155,post,8.9511
sub-17,E156,pre,8.7615
sub-17,E156,post,10.9494
sub-17,E157,pre,10.1546
sub-17,E157,post,10.7196
sub-17,E158,pre,9.2738
sub-17,E158,post,8.2662
sub-17,E159,pre,9.0193
sub-17,E159,post,12.1419
sub-17,E160,pre,10.3187
sub-17,E160,post,11.6007
sub-17,E161,pre,9.6668
sub-17,E161,post,8.5697
sub-17,E162,pre,10.1793
sub-17,E162,post,12.1643
sub-17,E163,pre,10.7504
sub-17,E163,post,8.7274
sub-17,E164,pre,11.9167
sub-17,E164,post,12.538
sub-17,E165,pre,11.6714
sub-17,E165,post,12.2541
sub-17,E166,pre,9.5212
sub-17,E166,post,10.0182
sub-17,E167,pre,9.544
sub-17,E167,post,9.8472
sub-17,E168,pre,10.7587
sub-17,E168,post,9.9034
sub-17,E169,pre,8.8102
sub-17,E169,post,12.0365
sub-17,E170,pre,8.3384
sub-17,E170,post,11.9496
sub-17,E171,pre,8.3274
sub-17,E171,post,9.4448
sub-17,E172,pre,9.3687
sub-17,E172,post,10.4626
sub-17,E173,pre,11.0877
sub-17,E173,post,11.6269
sub-17,E174,pre,12.2686
sub-17,E174,post,8.276
sub-17,E175,pre,11.3955
sub-17,E175,post,11.6936
sub-17,E176,pre,9.2113
sub-17,E176,post,11.5747
sub-17,E177,pre,12.0083
sub-17,E177,post,8.4331
sub-17,E178,pre,12.1103
sub-17,E178,post,7.986
sub-17,E179,pre,9.9353
sub-17,E179,post,12.6321
sub-17,E180,pre,12.0017
sub-17,E180,post,12.2056
sub-17,E181,pre,12.0617
sub-17,E181,post,11.0339
sub-17,E182,pre,8.4708
sub-17,E182,post,11.323
sub-17,E183,pre,11.7349
sub-17,E183,post,8.9359
sub-17,E184,pre,11.6549
sub-17,E184,post,9.7057
sub-17,E185,pre,10.3392
sub-17,E185,post,13.2904
sub-17,E186,pre,9.462
sub-17,E186,post,9.4107
sub-17,E187,pre,7.7866
sub-17,E187,post,10.9093
sub-17,E188,pre,9.9755
sub-17,E188,post,12.3581
sub-17,E189,pre,9.2031
sub-17,E189,post,10.8851
sub-17,E190,pre,9.5128
sub-17,E190,post,12.4301
sub-17,E191,pre,9.6604
sub-17,E191,post,8.0897
sub-17,E192,pre,9.1378
sub-17,E192,post,10.8922
sub-17,E193,pre,8.8759
sub-17,E193,post,8.168
sub-17,E194,pre,12.319
sub-17,E194,post,8.5903
sub-17,E195,pre,12.3463
sub-17,E195,post,11.6113
sub-17,E196,pre,12.5785
sub-17,E196,post,8.0741
sub-17,E197,pre,8.9481
sub-17,E197,post,12.1164
sub-17,E198,pre,8.5727
sub-17,E198,post,12.3518
sub-17,E199,pre,9.4392
sub-17,E199,post,12.56
sub-17,E200,pre,8.5042
sub-17,E200,post,12.583
sub-17,E201,pre,9.4385
sub-17,E201,post,9.1351
sub-17,E202,pre,11.084
sub-17,E202,post,12.3917
sub-17,E203,pre,9.8462
sub-17,E203,post,10.7555
sub-17,E204,pre,8.9994
sub-17,E204,post,11.6171
sub-17,E205,pre,12.1422
sub-17,E205,post,8.1016
sub-17,E206,pre,11.4778
sub-17,E206,post,10.3891
sub-17,E207,pre,11.5316
sub-17,E207,post,9.1491
sub-17,E208,pre,11.137
sub-17,E208,post,12.1753
sub-17,E209,pre,9.9406
sub-17,E209,post,11.5308
sub-17,E210,pre,8.8503
sub-17,E210,post,8.6301
sub-17,E211,pre,12.0377
sub-17,E211,post,7.4175
sub-17,E212,pre,10.9526
sub-17,E212,post,12.2253
sub-17,E213,pre,12.7369
sub-17,E213,post,13.0352
sub-17,E214,pre,12.6698
sub-17,E214,post,10.7787
sub-17,E215,pre,12.674
sub-17,E215,post,11.0027
sub-17,E216,pre,10.6633
sub-17,E216,post,8.8253
sub-17,E217,pre,11.2591
sub-17,E217,post,12.07
sub-17,E218,pre,9.3186
sub-17,E218,post,12.9676
sub-17,E219,pre,9.1831
sub-17,E219,post,10.722
sub-17,E220,pre,12.7699
sub-17,E220,post,9.2324
sub-17,E221,pre,11.6112
sub-17,E221,post,11.6411
sub-17,E222,pre,10.2043
sub-17,E222,post,13.0824
sub-17,E223,pre,7.9345
sub-17,E223,post,10.6249
sub-17,E224,pre,9.9433
