subject,channel,condition,value
sub-15,E236,post,7.1726
sub-15,E237,pre,6.9401
sub-15,E237,post,8.1882
sub-15,E238,pre,8.315
sub-15,E238,post,8.0141
sub-15,E239,pre,7.2668
sub-15,E239,post,7.8903
sub-15,E240,pre,7.7407
sub-15,E240,post,8.2128
sub-15,E241,pre,8.0376
sub-15,E241,post,7.0086
sub-15,E242,pre,8.036
sub-15,E242,post,6.8765
sub-15,E243,pre,7.4409
sub-15,E243,post,8.1069
sub-15,E244,pre,7.2831
sub-15,E244,post,6.5493
sub-15,E245,pre,7.5201
sub-15,E245,post,7.4953
sub-15,E246,pre,7.3368
sub-15,E246,post,8.1793
sub-15,E247,pre,8.3002
sub-15,E247,post,7.3433
sub-15,E248,pre,8.0121
sub-15,E248,post,7.5722
sub-15,E249,pre,6.7219
sub-15,E249,post,8.097
sub-15,E250,pre,7.881
sub-15,E250,post,7.5501
sub-15,E251,pre,8.3801
sub-15,E251,post,8.0372
sub-15,E252,pre,6.0
sub-15,E252,post,6.769
sub-15,E253,pre,7.3938
sub-15,E253,post,6.4587
sub-15,E254,pre,7.3916
sub-15,E254,post,6.6718
sub-15,E255,pre,8.5567
sub-15,E255,post,6.5461
sub-15,E256,pre,7.4775
sub-15,E256,post,7.3121
sub-16,FidNz,pre,7.8733
sub-16,FidNz,post,7.7377
sub-16,FidT9,pre,7.307
sub-16,FidT9,post,7.2624
sub-16,FidT10,pre,7.5704
sub-16,FidT10,post,6.5758
sub-16,E1,pre,7.7465
sub-16,E1,post,7.7745
sub-16,E2,pre,6.3741
sub-16,E2,post,8.4783
sub-16,E3,pre,7.3465
sub-16,E3,post,6.6289
sub-16,E4,pre,6.656
sub-16,E4,post,8.0968
sub-16,E5,pre,7.7715
sub-16,E5,post,7.4214
sub-16,E6,pre,6.5153
sub-16,E6,post,7.0092
sub-16,E7,pre,8.0411
sub-16,E7,post,6.3545
sub-16,E8,pre,8.2882
sub-16,E8,post,7.4542
sub-16,E9,pre,8.5741
sub-16,E9,post,7.1415
sub-16,E10,pre,7.3515
sub-16,E10,post,6.4169
sub-16,E11,pre,6.7545
sub-16,E11,post,7.4046
sub-16,E12,pre,8.1723
sub-16,E12,post,7.6018
sub-16,E13,pre,6.4511
sub-16,E13,post,7.7801
sub-16,E14,pre,8.3035
sub-16,E14,post,7.1701
sub-16,E15,pre,7.3615
sub-16,E15,post,8.2998
sub-16,E16,pre,8.2905
sub-16,E16,post,7.6019
sub-16,E17,pre,6.836
sub-16,E17,post,7.0486
sub-16,E18,pre,8.2418
sub-16,E18,post,8.0483
sub-16,E19,pre,7.2625
sub-16,E19,post,8.1172
sub-16,E20,pre,6.7404
sub-16,E20,post,7.6232
sub-16,E21,pre,8.1704
sub-16,E21,post,7.3253
sub-16,E22,pre,6.8506
sub-16,E22,post,6.8303
sub-16,E23,pre,6.9179
sub-16,E23,post,7.5003
sub-16,E24,pre,8.1021
sub-16,E24,post,8.1106
sub-16,E25,pre,7.7343
sub-16,E25,post,7.7215
sub-16,E26,pre,7.8168
sub-16,E26,post,7.139
sub-16,E27,pre,7.9721
sub-16,E27,post,6.3043
sub-16,E28,pre,8.0664
sub-16,E28,post,7.4091
sub-16,E29,pre,7.1458
sub-16,E29,post,8.4072
sub-16,E30,pre,8.0872
sub-16,E30,post,6.8436
sub-16,E31,pre,7.1656
sub-16,E31,post,8.0458
sub-16,E32,pre,6.8058
sub-16,E32,post,7.2774
sub-16,E33,pre,7.9989
sub-16,E33,post,8.0637
sub-16,E34,pre,8.4885
sub-16,E34,post,7.9676
sub-16,E35,pre,7.1613
sub-16,E35,post,8.3003
sub-16,E36,pre,6.5583
sub-16,E36,post,6.9401
sub-16,E37,pre,8.4527
sub-16,E37,post,7.5508
sub-16,E38,pre,7.1465
sub-16,E38,post,7.1431
sub-16,E39,pre,6.9459
sub-16,E39,post,7.3422
sub-16,E40,pre,7.2819
sub-16,E40,post,7.1095
sub-16,E41,pre,7.7545
sub-16,E41,post,7.6966
sub-16,E42,pre,6.7786
sub-16,E42,post,8.6728
sub-16,E43,pre,7.2936
sub-16,E43,post,8.0654
sub-16,E44,pre,7.0805
sub-16,E44,post,7.0669
sub-16,E45,pre,7.5572
sub-16,E45,post,8.3111
sub-16,E46,pre,6.7438
sub-16,E46,post,7.2177
sub-16,E47,pre,6.8158
sub-16,E47,post,8.2258
sub-16,E48,pre,8.0133
sub-16,E48,post,8.3906
sub-16,E49,pre,7.1998
sub-16,E49,post,8.7762
sub-16,E50,pre,8.3148
sub-16,E50,post,8.5556
sub-16,E51,pre,7.2969
sub-16,E51,post,7.8149
sub-16,E52,pre,6.7718
sub-16,E52,post,7.5132
sub-16,E53,pre,7.1848
sub-16,E53,post,6.8552
sub-16,E54,pre,7.5072
sub-16,E54,post,7.979
sub-16,E55,pre,8.1206
sub-16,E55,post,7.5696
sub-16,E56,pre,6.52
sub-16,E56,post,8.3889
sub-16,E57,pre,7.6304
sub-16,E57,post,7.7433
sub-16,E58,pre,8.5243
sub-16,E58,post,7.2571
sub-16,E59,pre,7.9213
sub-16,E59,post,7.0
sub-16,E60,pre,6.4244
sub-16,E60,post,7.3551
sub-16,E61,pre,7.4404
sub-16,E61,post,7.4944
sub-16,E62,pre,6.7282
sub-16,E62,post,6.4757
sub-16,E63,pre,6.5763
sub-16,E63,post,8.2498
sub-16,E64,pre,6.6628
sub-16,E64,post,7.48
sub-16,E65,pre,8.6295
sub-16,E65,post,7.2792
sub-16,E66,pre,8.0366
sub-16,E66,post,8.4436
sub-16,E67,pre,7.1514
sub-16,E67,post,7.4123
sub-16,E68,pre,7.2236
sub-16,E68,post,7.5944
sub-16,E69,pre,8.0247
sub-16,E69,post,7.8222
sub-16,E70,pre,8.6957
sub-16,E70,post,7.526
sub-16,E71,pre,7.3977
sub-16,E71,post,7.3476
sub-16,E72,pre,7.175
sub-16,E72,post,6.5778
sub-16,E73,pre,7.498
sub-16,E73,post,7.8474
sub-16,E74,pre,8.4274
sub-16,E74,post,7.1816
sub-16,E75,pre,7.706
sub-16,E75,post,7.5663
sub-16,E76,pre,7.2118
sub-16,E76,post,7.0591
sub-16,E77,pre,8.1594
sub-16,E77,post,6.854
sub-16,E78,pre,7.1158
sub-16,E78,post,7.7641
sub-16,E79,pre,8.539
sub-16,E79,post,6.6171
sub-16,E80,pre,6.6514
sub-16,E80,post,8.266
sub-16,E81,pre,7.4707
sub-16,E81,post,6.5874
sub-16,E82,pre,8.5318
sub-16,E82,post,7.0948
sub-16,E83,pre,7.7873
sub-16,E83,post,8.1248
sub-16,E84,pre,7.2249
sub-16,E84,post,8.102
sub-16,E85,pre,8.3832
sub-16,E85,post,7.5105
sub-16,E86,pre,6.9908
sub-16,E86,post,6.7159
sub-16,E87,pre,7.4249
sub-16,E87,post,7.5937
sub-16,E88,pre,7.4282
sub-16,E88,post,6.8606
sub-16,E89,pre,6.8148
sub-16,E89,post,6.5802
sub-16,E90,pre,8.4069
sub-16,E90,post,7.8246
sub-16,E91,pre,7.6512
sub-16,E91,post,7.3302
sub-16,E92,pre,7.9731
sub-16,E92,post,8.0744
sub-16,E93,pre,7.7102
sub-16,E93,post,7.7672
sub-16,E94,pre,6.4809
sub-16,E94,post,6.7482
sub-16,E95,pre,7.4816
sub-16,E95,post,7.6526
sub-16,E96,pre,7.4444
sub-16,E96,post,7.0893
sub-16,E97,pre,7.4572
sub-16,E97,post,7.3996
sub-16,E98,pre,6.5844
sub-16,E98,post,6.5914
sub-16,E99,pre,7.7258
sub-16,E99,post,6.4011
sub-16,E100,pre,8.1432
sub-16,E100,post,7.2947
sub-16,E101,pre,7.9658
sub-16,E101,post,8.2553
sub-16,E102,pre,7.2532
sub-16,E102,post,6.8058
sub-16,E103,pre,7.5983
sub-16,E103,post,8.0958
sub-16,E104,pre,7.5371
sub-16,E104,post,7.9933
sub-16,E105,pre,7.7665
sub-16,E105,post,6.8637
sub-16,E106,pre,7.216
sub-16,E106,post,8.2703
sub-16,E107,pre,6.6177
sub-16,E107,post,8.3543
sub-16,E108,pre,6.6235
sub-16,E108,post,6.8796
sub-16,E109,pre,8.1816
sub-16,E109,post,7.6728
sub-16,E110,pre,8.6331
sub-16,E110,post,7.8755
sub-16,E111,pre,7.6016
sub-16,E111,post,7.7341
sub-16,E112,pre,8.0804
sub-16,E112,post,7.8036
sub-16,E113,pre,7.3963
sub-16,E113,post,7.8575
sub-16,E114,pre,6.6594
sub-16,E114,post,7.0833
sub-16,E115,pre,7.1648
sub-16,E115,post,6.7149
sub-16,E116,pre,6.7114
sub-16,E116,post,8.6364
sub-16,E117,pre,6.6219
sub-16,E117,post,7.7519
sub-16,E118,pre,8.5252
sub-16,E118,post,6.8214
sub-16,E119,pre,8.2489
sub-16,E119,post,7.4451
sub-16,E120,pre,7.5551
sub-16,E120,post,8.6057
sub-16,E121,pre,8.0258
sub-16,E121,post,8.2802
sub-16,E122,pre,7.596
sub-16,E122,post,7.1664
sub-16,E123,pre,7.8767
sub-16,E123,post,6.9056
sub-16,E124,pre,7.1041
sub-16,E124,post,7.172
sub-16,E125,pre,6.4165
sub-16,E125,post,6.7059
sub-16,E126,pre,7.4255
sub-16,E126,post,7.5766
sub-16,E127,pre,7.3923
sub-16,E127,post,7.1935
sub-16,E128,pre,6.9479
sub-16,E128,post,7.4042
sub-16,E129,pre,8.5645
sub-16,E129,post,7.425
sub-16,E130,pre,6.93
sub-16,E130,post,7.5502
sub-16,E131,pre,7.7356
sub-16,E131,post,7.0118
sub-16,E132,pre,6.9434
sub-16,E132,post,6.8325
sub-16,E133,pre,7.7511
sub-16,E133,post,8.1062
sub-16,E134,pre,7.239
sub-16,E134,post,8.5478
sub-16,E135,pre,7.6505
sub-16,E135,post,8.391
sub-16,E136,pre,7.784
sub-16,E136,post,6.6601
sub-16,E137,pre,8.2527
sub-16,E137,post,6.7727
sub-16,E138,pre,7.2388
sub-16,E138,post,6.6314
sub-16,E139,pre,6.4872
sub-16,E139,post,7.2392
sub-16,E140,pre,6.879
sub-16,E140,post,6.6743
sub-16,E141,pre,6.9004
sub-16,E141,post,7.712
sub-16,E142,pre,7.8709
sub-16,E142,post,6.8124
sub-16,E143,pre,7.4059
sub-16,E143,post,7.0503
sub-16,E144,pre,8.2236
sub-16,E144,post,7.1145
sub-16,E145,pre,6.6398
sub-16,E145,post,7.5365
sub-16,E146,pre,6.1484
sub-16,E146,post,7.2068
sub-16,E147,pre,6.5039
sub-16,E147,post,7.6061
sub-16,E148,pre,7.6529
sub-16,E148,post,6.99
sub-16,E149,pre,7.072
sub-16,E149,post,7.8287
sub-16,E150,pre,8.4841
sub-16,E150,post,7.7662
sub-16,E151,pre,7.1443
sub-16,E151,post,8.1217
sub-16,E152,pre,7.8006
sub-16,E152,post,7.4483
sub-16,E153,pre,7.5903
sub-16,E153,post,7.5847
sub-16,E154,pre,7.1889
sub-16,E154,post,8.603
sub-16,E155,pre,8.2731
sub-16,E155,post,7.2846
sub-16,E156,pre,7.1089
sub-16,E156,post,6.5549
sub-16,E157,pre,7.7735
sub-16,E157,post,8.5318
sub-16,E158,pre,7.8262
sub-16,E158,post,7.7932
sub-16,E159,pre,8.1753
sub-16,E159,post,7.7671
sub-16,E160,pre,8.3351
sub-16,E160,post,6.4017
sub-16,E161,pre,6.9013
sub-16,E161,post,6.6769
sub-16,E162,pre,6.9901
sub-16,E162,post,7.435
sub-16,E163,pre,7.141
sub-16,E163,post,6.4798
sub-16,E164,pre,8.3979
sub-16,E164,post,7.9773
sub-16,E165,pre,6.4528
sub-16,E165,post,7.7114
sub-16,E166,pre,6.9975
sub-16,E166,post,7.9753
sub-16,E167,pre,8.4097
sub-16,E167,post,7.5184
sub-16,E168,pre,6.8652
sub-16,E168,post,6.8084
sub-16,E169,pre,7.6756
sub-16,E169,post,7.1093
sub-16,E170,pre,7.5026
sub-16,E170,post,7.0105
sub-16,E171,pre,7.6845
sub-16,E171,post,7.1286
sub-16,E172,pre,7.7024
sub-16,E172,post,8.2676
sub-16,E173,pre,7.9968
sub-16,E173,post,7.6662
sub-16,E174,pre,8.2891
sub-16,E174,post,7.2893
sub-16,E175,pre,8.4454
sub-16,E175,post,7.1754
sub-16,E176,pre,6.7681
sub-16,E176,post,7.984
sub-16,E177,pre,7.1349
sub-16,E177,post,7.6709
sub-16,E178,pre,6.5407
sub-16,E178,post,7.9184
sub-16,E179,pre,7.3263
sub-16,E179,post,8.3868
sub-16,E180,pre,7.1131
sub-16,E180,post,7.0848
sub-16,E181,pre,6.929
sub-16,E181,post,7.2113
sub-16,E182,pre,8.2251
sub-16,E182,post,8.1184
sub-16,E183,pre,8.17
sub-16,E183,post,6.7786
sub-16,E184,pre,8.7116
sub-16,E184,post,7.7199
sub-16,E185,pre,8.0087
sub-16,E185,post,7.8353
sub-16,E186,pre,8.0206
sub-16,E186,post,8.7135
sub-16,E187,pre,8.1354
sub-16,E187,post,7.6739
sub-16,E188,pre,7.7088
sub-16,E188,post,7.6395
sub-16,E189,pre,8.193
sub-16,E189,post,7.0932
sub-16,E190,pre,8.0111
sub-16,E190,post,6.6709
sub-16,E191,pre,6.6842
sub-16,E191,post,7.5199
sub-16,E192,pre,7.0883
sub-16,E192,post,6.8248
sub-16,E193,pre,8.0082
sub-16,E193,post,8.1571
sub-16,E194,pre,7.0447
sub-16,E194,post,6.8529
sub-16,E195,pre,8.6943
sub-16,E195,post,7.2639
sub-16,E196,pre,7.0021
sub-16,E196,post,7.2925
sub-16,E197,pre,6.8417
sub-16,E197,post,7.7821
sub-16,E198,pre,7.7243
sub-16,E198,post,7.6289
sub-16,E199,pre,7.3154
sub-16,E199,post,6.775
sub-16,E200,pre,8.8778
sub-16,E200,post,6.643
sub-16,E201,pre,7.7916
sub-16,E201,post,7.5251
sub-16,E202,pre,8.1468
sub-16,E202,post,7.2259
sub-16,E203,pre,6.8179
sub-16,E203,post,6.6911
sub-16,E204,pre,8.4299
sub-16,E204,post,7.0356
sub-16,E205,pre,8.2787
sub-16,E205,post,7.0286
sub-16,E206,pre,8.0024
sub-16,E206,post,7.7769
sub-16,E207,pre,7.4153
sub-16,E207,post,7.9519
sub-16,E208,pre,7.2167
sub-16,E208,post,6.5971
sub-16,E209,pre,8.3088
sub-16,E209,post,7.6772
sub-16,E210,pre,7.55
sub-16,E210,post,7.2075
sub-16,E211,pre,7.1335
sub-16,E211,post,7.0233
sub-16,E212,pre,7.1006
sub-16,E212,post,7.7757
sub-16,E213,pre,6.7667
sub-16,E213,post,8.1496
sub-16,E214,pre,7.7142
sub-16,E214,post,8.0197
sub-16,E215,pre,7.6055
sub-16,E215,post,7.2479
sub-16,E216,pre,7.0673
sub-16,E216,post,6.752
sub-16,E217,pre,7.5519
sub-16,E217,post,7.2863
sub-16,E218,pre,6.8274
sub-16,E218,post,8.2279
sub-16,E219,pre,8.2931
sub-16,E219,post,6.3572
sub-16,E220,pre,6.7489
sub-16,E220,post,7.4997
sub-16,E221,pre,7.8054
sub-16,E221,post,8.1682
sub-16,E222,pre,8.0571
sub-16,E222,post,7.9742
sub-16,E223,pre,6.8877
sub-16,E223,post,7.7974
sub-16,E224,pre,7.8831
sub-16,E224,post,7.4654
sub-16,E225,pre,6.6728
sub-16,E225,post,8.1505
sub-16,E226,pre,6.5849
sub-16,E226,post,7.4355
sub-16,E227,pre,8.3067
sub-16,E227,post,7.3461
sub-16,E228,pre,7.8182
sub-16,E228,post,8.3683
sub-16,E229,pre,7.6434
sub-16,E229,post,7.9212
sub-16,E230,pre,8.2833
sub-16,E230,post,7.5999
sub-16,E231,pre,6.3991
sub-16,E231,post,8.0224
sub-16,E232,pre,7.0587
sub-16,E232,post,6.4542
sub-16,E233,pre,7.2589
sub-16,E233,post,8.0381
sub-16,E234,pre,7.5123
sub-16,E234,post,8.0782
sub-16,E235,pre,6.6875
sub-16,E235,post,7.6283
sub-16,E236,pre,8.41
sub-16,E236,post,7.7893
sub-16,E237,pre,8.4454
sub-16,E237,post,8.3162
sub-16,E238,pre,8.3037
sub-16,E238,post,7.0958
sub-16,E239,pre,6.8802
sub-16,E239,post,7.4308
sub-16,E240,pre,6.9697
sub-16,E240,post,7.1423
sub-16,E241,pre,8.3239
sub-16,E241,post,8.1407
sub-16,E242,pre,7.7836
sub-16,E242,post,6.5061
sub-16,E243,pre,6.9668
sub-16,E243,post,7.38
sub-16,E244,pre,7.3386
sub-16,E244,post,7.7208
sub-16,E245,pre,8.2347
sub-16,E245,post,6.5312
sub-16,E246,pre,6.7486
sub-16,E246,post,8.1074
sub-16,E247,pre,7.4921
sub-16,E247,post,8.651
sub-16,E248,pre,7.9755
sub-16,E248,post,6.9724
sub-16,E249,pre,7.1764
sub-16,E249,post,7.8833
sub-16,E250,pre,6.9482
sub-16,E250,post,7.0017
sub-16,E251,pre,7.042
sub-16,E251,post,8.2137
sub-16,E252,pre,7.9228
sub-16,E252,post,8.2443
sub-16,E253,pre,8.2308
sub-16,E253,post,7.3811
sub-16,E254,pre,7.1826
sub-16,E254,post,6.2131
sub-16,E255,pre,8.2809
sub-16,E255,post,8.3788
sub-16,E256,pre,8.4753
sub-16,E256,post,6.7374
sub-17,FidNz,pre,8.2701
sub-17,FidNz,post,6.6436
sub-17,FidT9,pre,7.4561
sub-17,FidT9,post,8.2329
sub-17,FidT10,pre,6.6549
sub-17,FidT10,post,7.0331
sub-17,E1,pre,8.1468
sub-17,E1,post,7.8836
sub-17,E2,pre,7.7012
sub-17,E2,post,8.5736
sub-17,E3,pre,6.7507
sub-17,E3,post,7.7881
sub-17,E4,pre,7.9043
sub-17,E4,post,8.2813
sub-17,E5,pre,7.1888
sub-17,E5,post,7.8372
sub-17,E6,pre,8.4046
sub-17,E6,post,8.004
sub-17,E7,pre,7.1589
sub-17,E7,post,6.8522
sub-17,E8,pre,7.8999
sub-17,E8,post,7.1334
sub-17,E9,pre,8.0323
sub-17,E9,post,6.8138
sub-17,E10,pre,7.6125
sub-17,E10,post,7.5416
sub-17,E11,pre,6.69
sub-17,E11,post,7.5613
sub-17,E12,pre,8.0262
sub-17,E12,post,8.1093
sub-17,E13,pre,7.3499
sub-17,E13,post,7.0879
sub-17,E14,pre,6.6028
sub-17,E14,post,7.6505
sub-17,E15,pre,7.4166
sub-17,E15,post,6.9248
sub-17,E16,pre,7.0525
sub-17,E16,post,7.637
sub-17,E17,pre,7.9648
sub-17,E17,post,7.3844
sub-17,E18,pre,8.0422
sub-17,E18,post,7.1027
sub-17,E19,pre,7.3124
sub-17,E19,post,7.2703
sub-17,E20,pre,8.053
sub-17,E20,post,7.9415
sub-17,E21,pre,8.3569
sub-17,E21,post,7.3746
sub-17,E22,pre,6.8951
sub-17,E22,post,7.0844
sub-17,E23,pre,7.632
sub-17,E23,post,6.485
sub-17,E24,pre,6.6637
sub-17,E24,post,7.5851
sub-17,E25,pre,7.4946
sub-17,E25,post,7.8981
sub-17,E26,pre,8.46
sub-17,E26,post,8.3952
sub-17,E27,pre,8.1288
sub-17,E27,post,8.1038
sub-17,E28,pre,7.1344
sub-17,E28,post,6.9118
sub-17,E29,pre,8.0416
sub-17,E29,post,6.9584
sub-17,E30,pre,8.6274
sub-17,E30,post,7.3808
sub-17,E31,pre,7.3452
sub-17,E31,post,6.6655
sub-17,E32,pre,7.1327
sub-17,E32,post,7.4788
sub-17,E33,pre,8.0059
sub-17,E33,post,7.0354
sub-17,E34,pre,7.2106
sub-17,E34,post,8.2504
sub-17,E35,pre,7.6009
sub-17,E35,post,6.7798
sub-17,E36,pre,8.0475
sub-17,E36,post,6.9291
sub-17,E37,pre,7.5324
sub-17,E37,post,7.0577
sub-17,E38,pre,7.0973
sub-17,E38,post,7.3052
sub-17,E39,pre,7.9186
sub-17,E39,post,7.428
sub-17,E40,pre,7.1822
sub-17,E40,post,8.4258
sub-17,E41,pre,6.7406
sub-17,E41,post,6.561
sub-17,E42,pre,7.6734
sub-17,E42,post,8.6501
sub-17,E43,pre,7.1529
sub-17,E43,post,7.2579
sub-17,E44,pre,7.4834
sub-17,E44,post,6.9048
sub-17,E45,pre,7.9382
sub-17,E45,post,7.8061
sub-17,E46,pre,6.6352
sub-17,E46,post,7.0423
sub-17,E47,pre,7.3899
sub-17,E47,post,8.1994
sub-17,E48,pre,7.4811
sub-17,E48,post,8.046
sub-17,E49,pre,6.4969
sub-17,E49,post,7.1911
sub-17,E50,pre,8.2073
sub-17,E50,post,6.666
sub-17,E51,pre,6.9932
sub-17,E51,post,6.9196
sub-17,E52,pre,7.8962
sub-17,E52,post,7.4552
sub-17,E53,pre,6.9135
sub-17,E53,post,8.0556
sub-17,E54,pre,7.6102
sub-17,E54,post,7.8885
sub-17,E55,pre,7.5168
sub-17,E55,post,6.4672
sub-17,E56,pre,7.1185
sub-17,E56,post,7.1908
sub-17,E57,pre,6.7489
sub-17,E57,post,7.6168
sub-17,E58,pre,7.4633
sub-17,E58,post,7.0307
sub-17,E59,pre,7.8915
sub-17,E59,post,7.8555
sub-17,E60,pre,6.5248
sub-17,E60,post,8.1652
sub-17,E61,pre,8.2228
sub-17,E61,post,6.8661
sub-17,E62,pre,7.4665
sub-17,E62,post,8.1358
sub-17,E63,pre,6.4723
sub-17,E63,post,6.9279
sub-17,E64,pre,7.1865
sub-17,E64,post,6.323
sub-17,E65,pre,7.7369
sub-17,E65,post,6.6656
sub-17,E66,pre,7.2514
sub-17,E66,post,7.8673
sub-17,E67,pre,7.155
sub-17,E67,post,7.565
sub-17,E68,pre,7.9944
sub-17,E68,post,6.9174
sub-17,E69,pre,6.8589
sub-17,E69,post,7.3776
sub-17,E70,pre,8.8032
sub-17,E70,post,8.3917
sub-17,E71,pre,6.5722
sub-17,E71,post,6.7292
sub-17,E72,pre,7.2432
sub-17,E72,post,7.079
sub-17,E73,pre,8.4152
sub-17,E73,post,8.3538
sub-17,E74,pre,6.6854
sub-17,E74,post,7.2394
sub-17,E75,pre,7.7277
sub-17,E75,post,7.4076
sub-17,E76,pre,7.4776
sub-17,E76,post,6.9404
sub-17,E77,pre,8.4586
sub-17,E77,post,6.9934
sub-17,E78,pre,7.9911
sub-17,E78,post,6.5109
sub-17,E79,pre,8.0566
sub-17,E79,post,7.5703
sub-17,E80,pre,7.0637
sub-17,E80,post,6.7621
sub-17,E81,pre,7.784
sub-17,E81,post,8.5669
sub-17,E82,pre,7.8878
sub-17,E82,post,8.7072
sub-17,E83,pre,7.1242
sub-17,E83,post,7.3365
sub-17,E84,pre,7.5799
sub-17,E84,post,6.7942
sub-17,E85,pre,6.8204
sub-17,E85,post,7.3012
sub-17,E86,pre,7.8162
sub-17,E86,post,6.603
sub-17,E87,pre,6.4573
sub-17,E87,post,6.5511
sub-17,E88,pre,6.9013
sub-17,E88,post,7.0133
sub-17,E89,pre,7.9038
sub-17,E89,post,7.7488
sub-17,E90,pre,8.1726
sub-17,E90,post,8.1777
sub-17,E91,pre,6.4467
sub-17,E91,post,8.7792
sub-17,E92,pre,7.3149
sub-17,E92,post,7.1198
sub-17,E93,pre,6.8467
sub-17,E93,post,7.7766
sub-17,E94,pre,8.1589
sub-17,E94,post,7.0037
sub-17,E95,pre,6.8077
sub-17,E95,post,8.2858
sub-17,E96,pre,7.699
sub-17,E96,post,7.2527
sub-17,E97,pre,8.1002
sub-17,E97,post,8.2411
sub-17,E98,pre,6.9905
sub-17,E98,post,7.8256
sub-17,E99,pre,8.0499
sub-17,E99,post,6.4679
sub-17,E100,pre,7.2635
sub-17,E100,post,7.1156
sub-17,E101,pre,8.8519
sub-17,E101,post,6.8548
sub-17,E102,pre,6.9701
sub-17,E102,post,7.4642
sub-17,E103,pre,8.2698
sub-17,E103,post,8.0466
sub-17,E104,pre,8.0935
sub-17,E104,post,6.9476
sub-17,E105,pre,6.7806
sub-17,E105,post,6.5011
sub-17,E106,pre,7.428
sub-17,E106,post,8.1232
sub-17,E107,pre,6.5766
sub-17,E107,post,6.7267
sub-17,E108,pre,7.6562
sub-17,E108,post,6.701
sub-17,E109,pre,6.5335
sub-17,E109,post,7.2919
sub-17,E110,pre,6.4765
sub-17,E110,post,8.1323
sub-17,E111,pre,6.5872
sub-17,E111,post,7.8015
sub-17,E112,pre,8.5171
sub-17,E112,post,8.558
sub-17,E113,pre,6.5414
sub-17,E113,post,6.4418
sub-17,E114,pre,6.8837
sub-17,E114,post,7.3015
sub-17,E115,pre,7.6046
sub-17,E115,post,8.0006
sub-17,E116,pre,6.5974
sub-17,E116,post,7.3375
sub-17,E117,pre,6.9701
sub-17,E117,post,6.8095
sub-17,E118,pre,7.5783
sub-17,E118,post,8.4525
sub-17,E119,pre,8.3875
sub-17,E119,post,7.2847
sub-17,E120,pre,7.2519
sub-17,E120,post,7.6525
sub-17,E121,pre,7.8086
sub-17,E121,post,7.3817
sub-17,E122,pre,7.0423
sub-17,E122,post,8.0539
sub-17,E123,pre,8.1825
sub-17,E123,post,7.5334
sub-17,E124,pre,7.154
sub-17,E124,post,7.5815
sub-17,E125,pre,6.9495
sub-17,E125,post,7.6168
sub-17,E126,pre,7.6943
sub-17,E126,post,7.349
sub-17,E127,pre,8.0323
sub-17,E127,post,6.2585
sub-17,E128,pre,7.5007
sub-17,E128,post,7.5167
sub-17,E129,pre,7.3536
sub-17,E129,post,6.4787
sub-17,E130,pre,7.7846
sub-17,E130,post,8.1076
sub-17,E131,pre,6.9973
sub-17,E131,post,8.5109
sub-17,E132,pre,8.1259
sub-17,E132,post,7.2903
sub-17,E133,pre,7.2914
sub-17,E133,post,7.0742
sub-17,E134,pre,8.1802
sub-17,E134,post,6.7436
sub-17,E135,pre,7.6028
sub-17,E135,post,6.7457
sub-17,E136,pre,6.9174
sub-17,E136,post,6.6425
sub-17,E137,pre,7.3699
sub-17,E137,post,8.1134
sub-17,E138,pre,7.4144
sub-17,E138,post,7.6896
sub-17,E139,pre,8.6899
sub-17,E139,post,8.5462
sub-17,E140,pre,7.9897
sub-17,E140,post,6.7377
sub-17,E141,pre,7.7211
sub-17,E141,post,7.4836
sub-17,E142,pre,6.8758
sub-17,E142,post,8.1001
sub-17,E143,pre,6.4262
sub-17,E143,post,7.6675
sub-17,E144,pre,7.4076
sub-17,E144,post,6.9092
sub-17,E145,pre,6.9183
sub-17,E145,post,7.2396
sub-17,E146,pre,7.4431
sub-17,E146,post,6.3658
sub-17,E147,pre,6.7591
sub-17,E147,post,8.1527
sub-17,E148,pre,7.4832
sub-17,E148,post,7.1971
sub-17,E149,pre,7.329
sub-17,E149,post,6.4936
sub-17,E150,pre,7.8842
sub-17,E150,post,7.3685
sub-17,E151,pre,6.4919
sub-17,E151,post,6.8512
sub-17,E152,pre,6.7663
sub-17,E152,post,6.8864
sub-17,E153,pre,7.8746
sub-17,E153,post,7.5818
sub-17,E154,pre,8.1825
sub-17,E154,post,7.7938
sub-17,E155,pre,7.7438
sub-17,E155,post,8.6163
sub-17,E156,pre,6.4943
sub-17,E156,post,7.3155
sub-17,E157,pre,7.6114
sub-17,E157,post,6.8204
sub-17,E158,pre,8.1829
sub-17,E158,post,8.4282
sub-17,E159,pre,7.1011
sub-17,E159,post,7.0499
sub-17,E160,pre,7.7329
sub-17,E160,post,7.7213
sub-17,E161,pre,7.1605
sub-17,E161,post,6.6989
sub-17,E162,pre,6.4268
sub-17,E162,post,7.289
sub-17,E163,pre,8.3655
sub-17,E163,post,8.1712
sub-17,E164,pre,7.2048
sub-17,E164,post,8.3221
sub-17,E165,pre,7.9827
sub-17,E165,post,6.8671
sub-17,E166,pre,7.8544
sub-17,E166,post,6.8093
sub-17,E167,pre,7.2235
sub-17,E167,post,8.5331
sub-17,E168,pre,6.7366
sub-17,E168,post,8.1213
sub-17,E169,pre,7.004
sub-17,E169,post,6.8113
sub-17,E170,pre,7.1607
sub-17,E170,post,7.5627
